Wall time,Step,Value
1585109964,302006,0.021121748
1585110039,302539,0.021706069
1585110079,302839,0.020957896
1585110127,303172,0.021554567
1585110256,304105,0.021057034
1585110271,304205,0.021249775
1585110358,304838,0.021107413
1585110392,305071,0.020769358
1585110406,305171,0.021108987
1585110493,305804,0.021372762
1585110533,306104,0.020829527
1585110546,306204,0.021382511
1585110621,306737,0.020991718
1585110655,306970,0.020645067
1585110682,307170,0.02102392
1585110723,307470,0.021034185
1585110744,307603,0.020608632
1585110858,308436,0.020925043
1585110933,308969,0.020985577
1585110960,309169,0.020764656
1585110973,309269,0.021104025
1585110987,309369,0.020818643
1585111048,309802,0.020549104
1585111149,310535,0.020450408
1585111251,311268,0.020380585
1585111298,311601,0.020532817
1585111413,312434,0.020794641
1585111487,312967,0.020695368
1585111662,314233,0.020679204
1585111736,314766,0.021049604
1585111763,314966,0.02077492
1585111776,315066,0.020774482
1585111824,315399,0.020579774
1585111971,316465,0.020828199
1585112059,317098,0.020549886
1585112113,317498,0.020804627
1585112187,318031,0.020387672
1585112214,318231,0.020769229
1585112248,318464,0.020922756
1585112275,318664,0.020582251
1585112301,318864,0.020594034
1585112349,319197,0.020649534
1585112362,319297,0.020918984
1585112375,319397,0.021177212
1585112422,319730,0.021066563
1585112435,319830,0.020946508
1585112449,319930,0.020553082
1585112509,320363,0.020753505
1585112536,320563,0.020948727
1585112583,320896,0.020552957
1585112596,320996,0.021162704
1585112623,321196,0.020261787
1585112636,321296,0.021065285
1585112697,321729,0.02087022
1585112724,321929,0.020235788
1585112737,322029,0.020768883
1585112758,322162,0.020676458
1585112811,322562,0.020808781
1585112845,322795,0.020960942
1585112872,322995,0.020909499
1585112912,323295,0.020759663
1585113047,324261,0.021079917
1585113087,324561,0.021384841
1585113121,324794,0.020740313
1585113148,324994,0.02134387
1585113175,325194,0.021451948
1585113209,325427,0.020760641
1585113337,326360,0.020847976
1585113397,326793,0.021461878
1585113424,326993,0.020934418
1585113470,327326,0.020766456
1585113585,328159,0.02121938
1585113646,328592,0.021170858
1585113699,328992,0.021363903
1585113786,329625,0.021533044
1585113834,329958,0.021831451
1585113894,330391,0.021606404
1585113921,330591,0.021917306
1585113995,331124,0.02169686
1585114095,331857,0.021464083
1585114136,332157,0.020982835
1585114156,332290,0.020994553
1585114223,332790,0.022492483
1585114244,332923,0.021058414
1585114257,333023,0.022102058
1585114284,333223,0.021458056
1585114331,333556,0.021799712
1585114397,334056,0.02162555
1585114444,334389,0.021572359
1585114458,334489,0.021247964
1585114485,334689,0.021741377
1585114572,335322,0.021706879
1585114720,336388,0.021606833
1585114820,337121,0.021544291
1585114867,337454,0.021741558
1585114880,337554,0.021559943
1585114981,338287,0.021140285
1585114995,338387,0.021291777
1585115008,338487,0.021473018
1585115029,338620,0.021322282
1585115095,339120,0.020629492
1585115143,339453,0.021681063
1585115478,341885,0.020504607
1585115492,341985,0.020646743
1585115532,342285,0.020991946
1585115566,342518,0.020975119
1585115639,343051,0.020306949
1585115679,343351,0.0210985
1585115693,343451,0.020165781
1585115726,343684,0.020850461
1585115740,343784,0.020699309
1585115841,344517,0.020455012
1585115867,344717,0.020061966
1585115901,344950,0.020231929
1585116015,345783,0.019686639
1585116028,345883,0.01963356
1585116102,346416,0.020523999
1585116115,346516,0.020223092
1585116202,347149,0.02022581
1585116229,347349,0.0197985
1585116263,347582,0.01956586
1585116290,347782,0.019955004
1585116351,348215,0.01979761
1585116391,348515,0.019806331
1585116452,348948,0.018835003
1585116541,349581,0.019491993
1585116581,349881,0.019468907
1585116602,350014,0.019627605
1585116615,350114,0.019269828
1585116704,350747,0.019561835
1585116821,351580,0.019528529
1585116883,352013,0.019436743
1585116910,352213,0.018898431
1585116924,352313,0.018911324
1585116937,352413,0.019266335
1585116998,352846,0.020048905
1585117072,353379,0.019400274
1585117174,354112,0.018746929
1585117235,354545,0.018635526
1585117289,354945,0.01874372
1585117309,355078,0.018619584
1585117350,355378,0.01847212
1585117410,355811,0.01834452
1585117437,356011,0.01846564
1585117524,356644,0.018340277
1585117571,356977,0.018717183
1585117598,357177,0.018148841
1585117625,357377,0.018314524
1585117659,357610,0.018071573
1585117699,357910,0.018539939
1585117725,358110,0.018228101
1585117773,358443,0.01807899
1585117834,358876,0.018257804
1585117861,359076,0.018096982
1585117950,359709,0.017862117
1585118024,360242,0.017772662
1585118038,360342,0.018076243
1585118098,360775,0.017729662
1585118199,361508,0.017372979
1585118313,362341,0.017674925
1585118361,362674,0.017555038
1585118400,362974,0.017717125
1585118413,363074,0.017848311
1585118461,363407,0.017368769
1585118535,363940,0.01762468
1585118622,364573,0.017335489
1585118636,364673,0.017634207
1585118689,365073,0.017362511
1585118723,365306,0.017618764
1585118811,365939,0.017293019
1585118824,366039,0.017681304
1585118851,366239,0.017141962
1585118913,366672,0.017358622
1585119014,367405,0.017266104
1585119101,368038,0.017562671
1585119148,368371,0.017484302
1585119235,369004,0.01707012
1585119350,369837,0.017135857
1585119391,370137,0.017136928
1585119425,370370,0.016947161
1585119438,370470,0.016946696
1585119513,371003,0.017180162
1585119526,371103,0.017159151
1585119539,371203,0.017008698
1585119566,371403,0.01683607
1585119599,371636,0.017699661
1585119613,371736,0.016977074
1585119639,371936,0.016948009
1585119713,372469,0.017037753
1585119861,373535,0.016850753
1585119874,373635,0.016594581
1585119948,374168,0.017091839
1585119975,374368,0.017025677
1585119988,374468,0.017061783
1585120048,374901,0.016722625
1585120062,375001,0.017086638
