Wall time,Step,Value
1585001450.5188227,12126,0.5552764534950256
1585001474.9560688,12226,0.5672145485877991
1585001499.220819,12326,0.56318199634552
1585001524.277107,12426,0.565394401550293
1585001549.0169017,12526,0.5623065233230591
1585001573.2970946,12626,0.5665315389633179
1585001608.3157163,12759,0.5683416128158569
1585001632.5322464,12859,0.5280048251152039
1585001657.0729823,12959,0.5176824331283569
1585001681.3673873,13059,0.5280030369758606
1585001705.6189182,13159,0.5128109455108643
1585001730.0726519,13259,0.5345103144645691
1585001764.8952935,13392,0.5130658745765686
1585001791.196868,13492,0.5128825902938843
1585001815.8014827,13592,0.49754589796066284
1585001840.2572107,13692,0.5009447336196899
1585001864.4854717,13792,0.4894101619720459
1585001888.573008,13892,0.4997839033603668
1585001922.90287,14025,0.4782980680465698
1585001950.1870906,14125,0.48167848587036133
1585001975.2051754,14225,0.47752779722213745
1585001999.4962637,14325,0.475710928440094
1585002023.6134126,14425,0.4847184717655182
1585002048.1526127,14525,0.45241579413414
1585002082.4222293,14658,0.4518689811229706
1585002108.8080838,14758,0.4411066770553589
1585002133.6163807,14858,0.45654287934303284
1585002157.7991457,14958,0.4486392140388489
1585002181.925676,15058,0.4451591670513153
1585002205.8517747,15158,0.4505670368671417
1585002240.0555003,15291,0.4669419825077057
1585002266.0608077,15391,0.4125959277153015
1585002291.3681557,15491,0.4346587657928467
1585002315.997767,15591,0.416819304227829
1585002340.0996866,15691,0.42541253566741943
1585002364.061958,15791,0.42867937684059143
1585002397.9925036,15924,0.4136961102485657
1585002424.289387,16024,0.41064077615737915
1585002449.3469865,16124,0.4000512659549713
1585002473.4978006,16224,0.41213223338127136
1585002497.612922,16324,0.4012943506240845
1585002521.8957355,16424,0.392469584941864
1585002556.0490692,16557,0.3966815173625946
1585002580.8644454,16657,0.39276039600372314
1585002611.032695,16757,0.3973659574985504
1585002635.2766218,16857,0.37665170431137085
1585002659.3559825,16957,0.38480234146118164
1585002683.6715326,17057,0.3835030794143677
1585002717.988236,17190,0.391079306602478
1585002745.9380796,17290,0.38444745540618896
1585002770.3296747,17390,0.3787323236465454
1585002794.9122245,17490,0.359970360994339
1585002818.9774842,17590,0.37103378772735596
1585002843.2198749,17690,0.36231908202171326
1585002877.7954578,17823,0.3747256100177765
1585002905.4885507,17923,0.36099773645401
1585002930.330141,18023,0.36200734972953796
1585002954.6475134,18123,0.35828083753585815
1585002978.9166434,18223,0.35622158646583557
1585003003.2300546,18323,0.3600878417491913
1585003037.6492913,18456,0.34851041436195374
1585003063.760413,18556,0.34287989139556885
1585003088.8235967,18656,0.34355831146240234
1585003112.8722162,18756,0.3356955647468567
1585003137.060986,18856,0.34416067600250244
1585003161.5182664,18956,0.33042648434638977
1585003195.8952594,19089,0.3309902250766754
1585003220.6411512,19189,0.3349233567714691
1585003244.9477718,19289,0.33079397678375244
1585003269.0927022,19389,0.3186229467391968
1585003293.2152278,19489,0.32399874925613403
1585003317.3441305,19589,0.3363059461116791
1585003351.6566312,19722,0.3299955129623413
1585003377.6182787,19822,0.3145074248313904
1585003402.1882331,19922,0.31982749700546265
1585003426.4789426,20022,0.30982768535614014
1585003450.6900582,20122,0.3185110092163086
1585003475.021854,20222,0.31215521693229675
1585003509.5141819,20355,0.30462920665740967
1585003534.9796898,20455,0.3038979172706604
1585003559.6556783,20555,0.2918553054332733
1585003583.7736797,20655,0.297069251537323
1585003607.9935787,20755,0.3113063871860504
1585003632.1204767,20855,0.30145636200904846
1585003666.2419224,20988,0.2955763638019562
1585003692.184618,21088,0.274762898683548
1585003716.6403832,21188,0.29922571778297424
1585003740.7738578,21288,0.2971441447734833
1585003764.9505613,21388,0.29467758536338806
1585003789.2669742,21488,0.2887668311595917
1585003823.47322,21621,0.2890344560146332
1585003849.4844975,21721,0.2932541072368622
1585003874.2436757,21821,0.2861810028553009
1585003898.3004153,21921,0.2819654643535614
1585003922.4846087,22021,0.2842840850353241
1585003946.5804567,22121,0.2837047576904297
1585003980.9658766,22254,0.27942201495170593
1585004007.3797264,22354,0.2692200541496277
1585004032.2557979,22454,0.2784484326839447
1585004056.4298444,22554,0.27578070759773254
1585004080.9335563,22654,0.2669367790222168
1585004105.2293656,22754,0.28703510761260986
1585004139.7293453,22887,0.26226118206977844
1585004165.4844882,22987,0.2614695727825165
1585004190.588679,23087,0.27081331610679626
1585004214.9189696,23187,0.2653288245201111
1585004239.2751617,23287,0.2726769745349884
1585004263.496069,23387,0.258271187543869
1585004297.8796334,23520,0.2687728703022003
1585004323.0250087,23620,0.25986188650131226
1585004347.754274,23720,0.2491082400083542
1585004371.8366632,23820,0.2577142119407654
1585004395.9137,23920,0.2602042555809021
1585004420.1573863,24020,0.2622296214103699
1585004454.3778136,24153,0.2508993148803711
1585004480.558453,24253,0.26764076948165894
1585004504.977839,24353,0.2539551556110382
1585004528.7347262,24453,0.25575146079063416
1585004552.9191463,24553,0.2507913410663605
1585004577.1346807,24653,0.24759678542613983
1585004611.4161787,24786,0.24914957582950592
1585004637.2396276,24886,0.24878330528736115
1585004661.9690247,24986,0.23945799469947815
1585004686.2245944,25086,0.2525697350502014
1585004710.3989668,25186,0.25593671202659607
1585004734.7643197,25286,0.24537335336208344
1585004769.1440904,25419,0.24137946963310242
1585004793.671859,25519,0.2498827874660492
1585004818.3429596,25619,0.22609256207942963
1585004842.6907852,25719,0.2368159145116806
1585004866.8869486,25819,0.23309028148651123
1585004891.0593052,25919,0.24619188904762268
1585004925.8646438,26052,0.22870618104934692
1585004951.3887115,26152,0.23090402781963348
1585004976.085545,26252,0.2385539710521698
1585005000.2526317,26352,0.23183871805667877
1585005024.5358882,26452,0.23209045827388763
1585005048.7780526,26552,0.2643202543258667
1585005082.6970177,26685,0.23743227124214172
1585005108.6000435,26785,0.22086627781391144
1585005133.2626219,26885,0.22519057989120483
1585005157.5749023,26985,0.23688475787639618
1585005181.8579094,27085,0.22879070043563843
1585005206.0751789,27185,0.23707395792007446
1585005240.437058,27318,0.22120006382465363
1585005267.374509,27418,0.22427697479724884
1585005291.499,27518,0.22305530309677124
1585005315.7406197,27618,0.23041924834251404
1585005340.0392382,27718,0.22582168877124786
1585005364.3539567,27818,0.23063062131404877
1585005398.733638,27951,0.21690645813941956
1585005424.3067722,28051,0.21065358817577362
1585005448.8608465,28151,0.21190600097179413
1585005473.076794,28251,0.22435352206230164
1585005497.2565303,28351,0.22381727397441864
1585005521.4453342,28451,0.2179136723279953
1585005556.2482333,28584,0.20659759640693665
1585005582.0517256,28684,0.20204360783100128
1585005606.7476985,28784,0.21878370642662048
1585005630.890742,28884,0.21796971559524536
1585005655.1837249,28984,0.20998932421207428
1585005679.332519,29084,0.2188178449869156
1585005713.6208363,29217,0.20725594460964203
1585005738.9519494,29317,0.1982080638408661
1585005763.5886104,29417,0.21115314960479736
1585005787.8336596,29517,0.21218185126781464
1585005812.032429,29617,0.21722067892551422
1585005836.5488646,29717,0.20207150280475616
1585005870.8938923,29850,0.20103590190410614
1585005896.9562223,29950,0.20300917327404022
1585005921.6303012,30050,0.2143271267414093
1585005945.8842902,30150,0.20490029454231262
1585005970.1735067,30250,0.20937351882457733
1585005994.2509704,30350,0.19915840029716492
1585006028.7595284,30483,0.19396886229515076
1585006054.618849,30583,0.19664554297924042
1585006079.2236352,30683,0.2025754749774933
1585006103.549312,30783,0.204797625541687
1585006127.8096473,30883,0.19994185864925385
1585006152.0178027,30983,0.2083713263273239
1585006186.139213,31116,0.19607383012771606
1585006213.0224144,31216,0.19124116003513336
1585006237.3185773,31316,0.20364803075790405
1585006261.5648353,31416,0.2010854333639145
1585006285.7372892,31516,0.20616251230239868
1585006310.016224,31616,0.2030331939458847
1585006344.3317068,31749,0.18571481108665466
1585006370.905737,31849,0.19056902825832367
1585006395.2427824,31949,0.19571660459041595
1585006419.479728,32049,0.1931176632642746
1585006443.6239555,32149,0.19811850786209106
1585006467.7001207,32249,0.2027519941329956
1585006502.5173337,32382,0.19533438980579376
1585006528.3122177,32482,0.18265864253044128
1585006553.2501087,32582,0.19083259999752045
1585006577.5067723,32682,0.19621436297893524
1585006602.224076,32782,0.19439086318016052
1585006626.6775422,32882,0.19820216298103333
1585006661.0679824,33015,0.18957403302192688
1585006686.904583,33115,0.1899254471063614
1585006711.6201715,33215,0.18626977503299713
1585006735.7554843,33315,0.18110115826129913
1585006759.8323374,33415,0.18314336240291595
1585006784.0574303,33515,0.1888253092765808
1585006818.506286,33648,0.18400032818317413
1585006844.2866714,33748,0.17999766767024994
1585006868.7449646,33848,0.17436017096042633
1585006893.3559418,33948,0.18385952711105347
1585006917.3691282,34048,0.17520929872989655
1585006941.5591736,34148,0.18212522566318512
1585006975.746858,34281,0.182063490152359
1585007002.303691,34381,0.17914515733718872
1585007027.3701873,34481,0.1873898059129715
1585007051.7520592,34581,0.17482861876487732
1585007075.9245415,34681,0.17604468762874603
1585007100.1314316,34781,0.1817026287317276
1585007134.6745174,34914,0.17756475508213043
1585007160.111669,35014,0.17017020285129547
1585007184.6520383,35114,0.17678259313106537
1585007208.8377779,35214,0.1711963415145874
1585007233.136361,35314,0.17203448712825775
1585007257.3776617,35414,0.1881263256072998
1585007292.0092854,35547,0.1703909933567047
1585007317.6202807,35647,0.16862796247005463
1585007342.208683,35747,0.177407369017601
1585007366.5777922,35847,0.18431910872459412
1585007390.9837332,35947,0.1770482063293457
1585007415.0241556,36047,0.16942524909973145
1585007449.4677255,36180,0.1572205275297165
1585007475.4194741,36280,0.16595345735549927
1585007499.883866,36380,0.17407964169979095
1585007524.2651756,36480,0.17087963223457336
1585007548.6207957,36580,0.17868980765342712
1585007572.79028,36680,0.1769452840089798
1585007607.2842717,36813,0.16743449866771698
1585007632.8893948,36913,0.17839249968528748
1585007657.3794246,37013,0.16469721496105194
1585007681.632801,37113,0.16624337434768677
1585007706.0657036,37213,0.16148309409618378
1585007730.6927383,37313,0.16200152039527893
1585007764.8838346,37446,0.17302405834197998
1585007790.919337,37546,0.1641782969236374
1585007815.5038075,37646,0.16489458084106445
1585007840.0266411,37746,0.15716108679771423
1585007864.6518226,37846,0.16694171726703644
1585007889.4343047,37946,0.17205792665481567
1585007923.915141,38079,0.16064445674419403
1585007948.9755552,38179,0.1676626205444336
1585007973.5401986,38279,0.1601017415523529
1585007997.6753116,38379,0.16333948075771332
1585008022.1489418,38479,0.16199460625648499
1585008046.7020843,38579,0.15896517038345337
1585008081.7553067,38712,0.16406428813934326
1585008106.4196165,38812,0.16016769409179688
1585008131.0460672,38912,0.16464532911777496
1585008155.2478862,39012,0.15986770391464233
1585008179.216662,39112,0.1602928787469864
1585008203.3689024,39212,0.15887480974197388
1585008237.5086453,39345,0.15590880811214447
1585008263.7443056,39445,0.156755730509758
1585008288.5728185,39545,0.16215968132019043
1585008312.8787313,39645,0.15588170289993286
1585008337.1756852,39745,0.15408411622047424
1585008361.3379302,39845,0.16434399783611298
1585008395.7213883,39978,0.1532917469739914
1585008421.6239316,40078,0.1561173051595688
1585008446.3109667,40178,0.1512170433998108
1585008470.387984,40278,0.15227854251861572
1585008494.7149153,40378,0.14975109696388245
1585008519.1326785,40478,0.15626342594623566
1585008553.7445786,40611,0.1549227386713028
1585008579.8289428,40711,0.14500807225704193
1585008604.5212107,40811,0.15115748345851898
1585008628.9549553,40911,0.14393125474452972
1585008653.1523092,41011,0.15430830419063568
1585008677.4552398,41111,0.1541237086057663
1585008711.767899,41244,0.14893093705177307
1585008737.657105,41344,0.15853048861026764
1585008762.1083176,41444,0.1425497829914093
1585008786.348924,41544,0.15416719019412994
1585008810.3377004,41644,0.14364854991436005
1585008834.5120063,41744,0.1492917686700821
1585008868.9243834,41877,0.15297278761863708
1585008894.834127,41977,0.14746305346488953
1585008919.4182003,42077,0.15216292440891266
1585008943.605542,42177,0.14265233278274536
1585008967.866088,42277,0.1400974839925766
1585008992.0951035,42377,0.14870378375053406
1585009026.4500399,42510,0.1420927345752716
1585009052.5689828,42610,0.1376674622297287
1585009077.0244184,42710,0.14711745083332062
1585009101.1754925,42810,0.1487455517053604
1585009125.3283184,42910,0.1423133760690689
1585009149.4783728,43010,0.14954835176467896
1585009184.132809,43143,0.13769885897636414
1585009209.716552,43243,0.13777132332324982
1585009234.6280754,43343,0.147380068898201
1585009258.8032792,43443,0.13853073120117188
1585009283.1125972,43543,0.14565853774547577
1585009307.3545837,43643,0.14834186434745789
1585009341.7957377,43776,0.14251399040222168
1585009367.6013806,43876,0.14199067652225494
1585009392.5743015,43976,0.13978295028209686
1585009416.823736,44076,0.14350473880767822
1585009441.0047936,44176,0.14484591782093048
1585009465.1560645,44276,0.1388428509235382
1585009499.496938,44409,0.13897117972373962
1585009525.8849528,44509,0.14240019023418427
1585009550.7752678,44609,0.13025523722171783
1585009575.2187304,44709,0.14370468258857727
1585009599.3483422,44809,0.14009831845760345
1585009623.459628,44909,0.1383756548166275
1585009658.1136425,45042,0.13887687027454376
1585009682.8050282,45142,0.13459226489067078
1585009707.0669954,45242,0.141792431473732
1585009731.16743,45342,0.13999702036380768
1585009755.4620152,45442,0.13198018074035645
1585009779.374213,45542,0.1336725801229477
1585009813.6714492,45675,0.13448913395404816
1585009840.3512404,45775,0.1354820430278778
1585009865.0599382,45875,0.13500124216079712
1585009889.4001253,45975,0.13944314420223236
1585009913.6391761,46075,0.13454276323318481
1585009937.9207172,46175,0.13969221711158752
1585009972.4705644,46308,0.13378404080867767
1585009998.618362,46408,0.13768920302391052
1585010023.1616664,46508,0.1324605643749237
1585010047.1127696,46608,0.12956926226615906
1585010071.194352,46708,0.13438181579113007
1585010095.6061697,46808,0.13204170763492584
1585010130.0667129,46941,0.13332542777061462
1585010157.094988,47041,0.13338646292686462
1585010181.799093,47141,0.12844043970108032
1585010205.9916754,47241,0.1322164535522461
1585010230.370459,47341,0.13441073894500732
1585010254.582446,47441,0.12456289678812027
1585010288.8986197,47574,0.13036207854747772
1585010314.6404727,47674,0.12590178847312927
1585010339.4155746,47774,0.1287638396024704
1585010363.541983,47874,0.13373522460460663
1585010387.7611873,47974,0.12706199288368225
1585010412.091946,48074,0.13153645396232605
1585010446.6556342,48207,0.12134960293769836
1585010472.593985,48307,0.1294497549533844
1585010497.5209193,48407,0.12974120676517487
1585010521.7095456,48507,0.12571489810943604
1585010546.044918,48607,0.1294342428445816
1585010570.3822284,48707,0.12636026740074158
1585010604.8997166,48840,0.13032060861587524
1585010630.1104813,48940,0.12266608327627182
1585010654.9057958,49040,0.1254061758518219
1585010679.1337104,49140,0.12372299283742905
1585010703.4606533,49240,0.12513837218284607
1585010727.8513153,49340,0.12145434319972992
1585010762.309447,49473,0.12231198698282242
1585010788.2870743,49573,0.12256451696157455
1585010813.1025739,49673,0.1216595396399498
1585010837.5286467,49773,0.12888610363006592
1585010861.8264463,49873,0.12949004769325256
1585010886.081315,49973,0.118485227227211
1585010920.6832473,50106,0.12893421947956085
1585010946.6800828,50206,0.12624095380306244
1585010971.6214395,50306,0.12425140291452408
1585010995.9408674,50406,0.11832346022129059
1585011020.3060563,50506,0.12508681416511536
1585011044.5269268,50606,0.11975745111703873
1585011079.2813404,50739,0.1192951425909996
1585011103.8937547,50839,0.11564848572015762
1585011128.5864522,50939,0.12254748493432999
1585011152.8778286,51039,0.12071602046489716
1585011177.3319201,51139,0.1199447363615036
1585011201.8233492,51239,0.1256830394268036
1585011236.5535092,51372,0.11815937608480453
1585011262.1563823,51472,0.1215919628739357
1585011286.8929963,51572,0.11988282948732376
1585011311.0400736,51672,0.11866854876279831
1585011335.395947,51772,0.11926735937595367
1585011359.7286928,51872,0.11525843292474747
1585011394.2282598,52005,0.11939585208892822
1585011419.0116227,52105,0.11626065522432327
1585011443.4816644,52205,0.11351946741342545
1585011467.7017767,52305,0.11817943304777145
1585011491.8115044,52405,0.1197926327586174
1585011516.015072,52505,0.11940882354974747
1585011550.4666848,52638,0.11350931227207184
1585011576.3596697,52738,0.1191020980477333
1585011600.908343,52838,0.11987988650798798
1585011625.1570837,52938,0.11749715358018875
1585011649.0389757,53038,0.11705628037452698
1585011673.1709785,53138,0.11228524893522263
1585011707.585016,53271,0.1161140725016594
1585011734.664168,53371,0.10742092877626419
1585011759.6362846,53471,0.11346259713172913
1585011783.5649462,53571,0.11937910318374634
1585011808.0103593,53671,0.11990700662136078
1585011832.4023705,53771,0.11360204964876175
1585011867.0551555,53904,0.11284220218658447
1585011893.2557952,54004,0.11875491589307785
1585011917.910981,54104,0.11441123485565186
1585011942.6869106,54204,0.11533904075622559
1585011967.2200408,54304,0.1127193421125412
1585011991.83873,54404,0.1106676384806633
1585012026.8106277,54537,0.11289533227682114
1585012052.8169312,54637,0.11026732623577118
1585012078.04219,54737,0.11397715657949448
1585012102.4515471,54837,0.11844555288553238
1585012127.0671597,54937,0.11151065677404404
1585012151.7058089,55037,0.1109807938337326
1585012186.485706,55170,0.11158903688192368
1585012212.2923234,55270,0.11325880885124207
1585012237.2673142,55370,0.10951804369688034
1585012261.8044837,55470,0.11607562750577927
1585012286.5004246,55570,0.10948280990123749
1585012311.113167,55670,0.11277001351118088
1585012345.9263675,55803,0.11186472326517105
1585012372.1900914,55903,0.10780331492424011
1585012397.300577,56003,0.11001181602478027
1585012421.9733038,56103,0.11506953835487366
1585012446.3057764,56203,0.10552337020635605
1585012471.0791993,56303,0.11526288092136383
1585012505.5697274,56436,0.11103177070617676
1585012531.4506307,56536,0.11205317080020905
1585012556.1501534,56636,0.10506610572338104
1585012580.5343137,56736,0.11463472247123718
1585012604.6706429,56836,0.11239300668239594
1585012628.7909534,56936,0.10787010192871094
1585012663.2400105,57069,0.10642804205417633
1585012689.2120965,57169,0.10738619416952133
1585012714.2393727,57269,0.11270056664943695
1585012738.5770764,57369,0.10951905697584152
1585012762.8295174,57469,0.11236710101366043
1585012786.8254435,57569,0.10819526016712189
1585012821.8122978,57702,0.10796461999416351
1585012846.4537714,57802,0.11019459366798401
1585012871.0335011,57902,0.10677974671125412
1585012895.164031,58002,0.10924166440963745
1585012919.3039432,58102,0.10733842849731445
1585012943.256474,58202,0.10912863910198212
1585012977.3735325,58335,0.10855486243963242
1585013003.0576177,58435,0.1093810573220253
1585013027.3560421,58535,0.11112913489341736
1585013051.698832,58635,0.10581137239933014
1585013075.952453,58735,0.10703638195991516
1585013100.355945,58835,0.1079668253660202
1585013134.984134,58968,0.11177597939968109
1585013160.9845161,59068,0.10618887841701508
1585013185.826899,59168,0.10384830087423325
1585013210.3770556,59268,0.10456773638725281
1585013234.962041,59368,0.11087322980165482
1585013259.4534426,59468,0.10873930156230927
1585013293.9973154,59601,0.10008269548416138
1585013320.8754747,59701,0.10872145742177963
1585013345.6396973,59801,0.1085938960313797
1585013369.9293528,59901,0.11084798723459244
1585013394.6598067,60001,0.10755907744169235
1585013419.214357,60101,0.11059056967496872
1585013453.9125106,60234,0.10923396050930023
1585013480.1074154,60334,0.1050664633512497
1585013504.8716996,60434,0.10540756583213806
1585013529.1589334,60534,0.10466515272855759
1585013553.37999,60634,0.10830555856227875
1585013577.422169,60734,0.10877108573913574
1585013611.786008,60867,0.10630494356155396
1585013638.1160192,60967,0.10743241012096405
1585013662.7887976,61067,0.10745658725500107
1585013687.3634653,61167,0.10544566810131073
1585013711.7358203,61267,0.1047130599617958
1585013736.183923,61367,0.10868066549301147
1585013770.7553034,61500,0.10724318772554398
1585013796.3860328,61600,0.10061649978160858
1585013820.848427,61700,0.10500344634056091
1585013845.2124176,61800,0.10843232274055481
1585013869.4468713,61900,0.10716211050748825
1585013893.9680195,62000,0.10812375694513321
1585013928.4470632,62133,0.10389653593301773
1585013954.3424282,62233,0.1013760194182396
1585013978.9073234,62333,0.10966290533542633
1585014003.129168,62433,0.10490717738866806
1585014027.537652,62533,0.1100362241268158
1585014052.1720715,62633,0.11111120879650116
1585014086.8641145,62766,0.10133212059736252
1585014113.4915633,62866,0.1082039624452591
1585014138.2867196,62966,0.10368357598781586
1585014162.7939458,63066,0.11006857454776764
1585014186.8423445,63166,0.10839757323265076
1585014211.005373,63266,0.10529375821352005
1585014245.439873,63399,0.10314688086509705
1585014271.8470185,63499,0.10076182335615158
1585014296.9398,63599,0.1076447144150734
1585014321.2718027,63699,0.1096763163805008
1585014345.5347261,63799,0.10414581745862961
1585014369.9441888,63899,0.10901463031768799
